,cleansed_text,created_at,class,is_unuseful,pred
803,"Hi Francis,



Your case request has been completed.





Ildiko Beckett

Global Operations - Field Services







Want to say ""Thank you""?  Please send via vs replying to the case (as it reopens the case and slows us down).",2021-09-08 11:27:23.000000 UTC,chat,True,True
702,"Hey! It will, yes! :) It will redirect.",2022-01-06 13:58:06.000000 UTC,chat,False,False
943,card is still declining for that purchase,2022-08-05 22:58:45.000000 UTC,chat,False,False
832,"@media only screen and (max-device-width: 480px) { html { -webkit-text-size-adjust: 100%; / Prevent font scaling on mobile in landscape / } table.container { width: 100% !important; } .hidden-for-mobile { display: none !important; } .callToAction, .callToAction td, .footer { font-size: 11px !important; } .button .text { font-size: 11px !important; } .defaultIndentation { width: 10 !important; } .text { font-size: 11px !important; } td.button { width: 90 !important; height: 25 !important; line-height: 1.5 !important; border-radius: 3px !important; -webkit-border-radius: 3px !important; -moz-border-radius: 3px !important; } img { display: inline !important; } } a, a:visited { color: #015BA7; } img { display: block; } .preheader { display: none !important; } 

Start Content 

Start Header 



@Field Services Support, Was acquired please move to the fishing hole End Header Start Body 

— 



, Was acquired please move to the fishing hole 



[if mso]> <v:roundrect xmlns:v=""urn:schemas-microsoft-com:vml"" xmlns:w=""urn:schemas-microsoft-com:office:word"" style=""height:25px; v-text-anchor: middle; width:100px;"" strokecolor=""#6C8049"" arcsize=""7%"" fill=""t""> <v:fill angle=""180"" type=""gradient"" color=""#9DCC3D"" color2=""#8DB728""/> <w:anchorlock/> <center style=""color: #FFFFFF; font-family: Arial, 'Helvetica Neue', Helvetica, sans-serif;; font-size:13px;font-weight:bold;""><a href=""https://na4.salesforce.com/0D56000001gqFEj?fromEmail=1&OpenCommentForEdit=1"" style=""text-decoration: none; color: #FFFFFF;"" target=""_blank""><span style=""white-space: nowrap;"">View/Comment</span></a></center> </v:roundrect> <![endif] [if !mso] [endif] 
or reply to this email

















End Body Start Footer 



You're receiving Field Services Support emails.



To change or turn off Chatter email, as content.revenueoperations@concur.com.



salesforce.com, inc. The Landmark @ One Market, Suite 300 San Francisco, CA 94105







End Footer",2014-06-11 12:23:50.000000 UTC,chat,False,False
442,"I reached out to our travel agent, as I was told they bought our Concur subscription and I should deal with them.  I sent the below e-mail and they called me to tell me that this is a function that would be handled by Concur.



Please advise as to how I get this corrected.



Melissa Coleman

Executive Assistant/Human Resources Representative



Axia Acquisition Corporation

AMES Taping Tools  |  TapeTech Tools

1327 Northbrook Parkway, Ste. 400  |  Suwanee, GA  30024

P: 770-243-2633 | E:

|",2019-07-19 19:37:50.000000 UTC,chat,False,False
305,"Thank you, Alex!",2022-06-22 22:07:05.000000 UTC,chat,False,False
695,"This request was closed and merged into request #401229 ""Android ticket"".",2022-01-11 21:02:04.000000 UTC,ticket,True,False
169,"Hi Carrie, Full Heng,



I can see the transaction is in. Thank you very much.







Regards,

Keng Seng",2017-04-06 05:25:28.000000 UTC,chat,False,False
638,I used to be able to in the old app,2022-02-15 06:50:58.845000 UTC,ticket,False,False
921,Thank you I have been trying to change the black out photos but it won't re-save a new photo in its spot or it adds it at the end of the book as a full size image  I even started just now trying to change the collage of just having 3 photos on a page and then it blackened out a image ����&zwj;♀️,2021-12-28 11:18:45.359000 UTC,ticket,False,False
158,"Thank you for that! I placed an order for a new diffuser so you should receive a confirmation order shortly. I also sent a return label via email so we can get your current diffuser from you. I also included a free fragrance in your order, but you can order new scents at our website, pura.com. [http://pura.com]

 

If you have additional questions, feel free to reach out again.

 

Thank you,

 

Makana

Pura Customer Care",2022-06-22 15:24:34.784000 UTC,chat,False,False
376,it will not allow me to change the email,2021-06-15 15:57:18.000000 UTC,chat,False,False
405,"Hi there! �� Welcome to Divvy, what can I help you with today?",2022-02-05 20:57:03.000000 UTC,chat,False,False
296,"Thank you for your patience while I am pulling that card information up! I am waiting on our card team to grab that information for me. We have had a bug today that is affecting the card order information from showing correctly (amongst a variety of other issues), and our team is working to get it resolved as quickly as possible. However, due to this issue I have to go through our card team for the update rather than being able to grab the information myself. Once I have it though, I will let you know what they find!",2022-06-22 20:58:44.000000 UTC,chat,False,False
129,Is there anything else I can do for you?,2022-08-22 04:09:40.952000 UTC,ticket,True,False
754,Chatbooks isn't listed on my apps and websites. Another link would be great!,2022-03-18 08:51:25.822000 UTC,ticket,False,False
831,"The “Expense Entry Analysis Details” also has Barclay transactions. What’s the difference between the reports?



ROBEL HABTE

ASSISTANT CONTROLLER

—



GREAT BOWERY

T:",2018-11-01 16:14:30.000000 UTC,chat,False,False
22,"I will be out of the office the morning of April 12 th . For Shared Service assistance contact Gina Buccheri or Ellen Styles . For Concur T&E assistance email . For Concur Invoice assistance email . I will return you email when I return to the office later today.

Thank you.",2021-04-12 14:19:46.000000 UTC,chat,True,False
662,"I don’t think we have any limit rules based on attendee amount so I am not sure if you mirror any of these.

Please have the rule trigger the warning for anything greater than $25.00 usd.

Thank you

Sent with BlackBerry Work
(www.blackberry.com)",2019-11-21 22:40:09.000000 UTC,chat,False,False
712,"When you do use ""Away Mode"", how do you want the device to behave?",2020-12-16 01:28:33.000000 UTC,chat,False,False
299,good to close if no response,2022-06-22 22:13:10.000000 UTC,chat,True,False
497,"Hi Shelley, 


I have credited back your shipping charge, and canceled the subscriptions on your account! (: Can I help you with anything else?",2021-07-16 14:24:02.202000 UTC,chat,False,False
790,"Absolutely! I'll request the connection is removed from your account and let you know when the linked account is removed.
﻿
﻿I've submitted the request to update your bank account, I'll request the docusign email is expedited so it doesn't take 2-3 days!",2021-04-12 16:35:03.000000 UTC,chat,False,False
387,"Full Name: Ashley Landolt
Department Questions: issues-setting-up

I have tried doing the scent test &amp; I cannot get my diffuser to work. When I first noticed it not giving off a smell I thought it was my fragrances. So when my new order came in I still wasn’t smelling anything. So now I’m on my 6th fragrances and the diffuser is warming but cannot smell any fragrances. So I’ve wasted 4 fragrances now not including the 2 I have in now. Please help very frustrated",2022-03-07 23:52:43.631000 UTC,chat,False,False
25,"There seems to be a problem with Contact Support today. I can’t retrieve the ticket to view the attachment.



When I go to Entries it only shows that I have 10 reports. Is it possible I don’t have rights to see those reports?",2020-06-25 15:46:02.000000 UTC,chat,False,False
200,"Hi Gazala,   Thank you for reaching back out regarding your Series switching from cream to white.. The total to reprint volumes [1-33] (including the 50% discount) is $165 plus tax. If you&rsquo;d like to take advantage of this offer, please let me know.  We appreciate your understanding as we navigate through this change and are confident that you&rsquo;ll love the new white covers!  After reviewing your account I do see that your Instagram is connected, however, your pictures are not pulling over so there have not been new books to print. What we will need to do is try to jumpstart your Instagram Series. First, if you would log out of Instagram on all your devices then tap on the reauthorization link below.   http://app.chatbooks.com/reconnect/4666453/dsMajbgk8sQOxhp15BaPtMFGios3C48DuZGYOPGK  After you have done that please log back into your Instagram using your handle name and its own password. Please do not use your Facebook credentials. Once you are logged in please post a picture to Instagram to see if it pulls over those pictures into your Series.  If you have any other questions, please don&rsquo;t hesitate to ask. I look forward to hearing from you!  Warmly, Christine  #chatbookslovesyou",2022-02-18 11:12:09.916000 UTC,ticket,False,False
67,"Hello,



I’ve attached a copy of what they receive now.  It doesn’t list the transactions.



Shelley Shearer

Manager Strategic Services

45155 Research Place, Ashburn, VA 20147

571-553-4261",2020-04-16 14:06:20.000000 UTC,chat,False,False
15,"Hi Sydney 

That’s really great & would love to try to some other scents but I don’t have a diffuser to use them with just yet.",2022-05-27 12:23:51.046000 UTC,chat,False,False
492,"Thank you for your email.  I'm currently out of the office until 1/30/20.

If you wish to stop receiving marketing related materials, including newsletters, event invites, information regarding products and service offerings, promotional campaigns (“Electronic Communications”) please unsubscribe by sending an email to unsubscribe@willscot.com. Please note that communications regarding your account or current business transactions, including but not limited to invoices, payment requests, collection notices, and/or courtesy reminders may still be sent electronically.",2020-12-19 18:49:12.000000 UTC,chat,True,True
314,"<!DOCTYPE html>







   ...at least get your $100 for completing a demo of 
.
  </div>




   I’ve tried to reach you a few times to schedule a time for the Divvy demo you requested. We really want to help your company eliminate expense reports but haven’t heard back, which tells me one of three things: 
  </div>


You’re all set, enjoy doing expense reports and I should stop bothering you. (If so, let me know)

You’re still interested but haven’t had the time to get back to me yet. In that case,

You’ve fallen and can’t get up. In that case, please let me know and I’ll call someone to help. :)

  </ol>


   I look forward to saving your organization money, saving you time, and making you look great!
  </div>




In the meantime, here are two short videos you can review to prepare for our call:
  </div>


   Video 1: 
(3:00)
  </div>


   Video 2: 
(1:20)
  </div>




   Again, 
so we can schedule a time to talk.
  </div>




   Cheers,
  </div>








    Dan Beesley
   </div>


    Senior Account Executive
   </div>


    385.336.7423
   </div>
  </div>


 </body>
</html>",2018-08-08 15:37:15.000000 UTC,chat,False,False
667,"Hello,



Thank you for the update.  Are you able to see who the admin was that manually assigned the card?



Thank you,

Carolyn",2020-12-21 15:23:21.000000 UTC,chat,False,False
353,"I returned my original shipment as the fragrance really bothered me u fortunately. Has this refund been processed? I need to cancel any and all subscriptions as I no longer have a device. 

Please advise the status of my return and cancellation needs.

Thank you,

Melanie Watson

[Sent from my iPhone]",2022-04-03 01:08:24.798000 UTC,chat,False,False
886,"Hi Tiffany,

We just rolled out brand new budget forecasting features that allow you to review previous spend and forecast future spend.

With this new option, you can see what was spent in the previous month, compare it to your spend for the current month, and look ahead to next month’s proposed spend.

To learn more about how to best set up your budgets, check out",2022-01-14 15:21:26.000000 UTC,chat,False,False
26,"Hi Team,



Good day!



Please see below information with regards to the intended termination of Aesthetic Ambassadors from Concur Premier - Standard , Oracle Number : 21120



1. Client Name = Aesthetic Ambassadors

2. Platform they are terminating (CTE, Premier, Pro). If terminating Travel, provide the Cliqbook Site Name(s)  = Concur Premier - Standard

3. LifeCycle Stage (Production or Implementation) = Production



4. Disconnect Date = June 10, 2015

5. Total Lost Revenue = $1883.2

6. Disconnect Reason (Bankruptcy, Better Pricing, Brought In-House, Budget Cuts, Chose Competitor, Customer Service, Merger Acquisition, Feature Functionality, or No Activity). =  Feature Functionality

7. Does the client want a copy of their data and images? If they are converting to Premier, there is no charge. See your manager for the current pricing structure for providing archived data and receipt images.  - YES

8. ATTACH the Termination Notice.







Best regards,

Ailyn M. Equi

Client Success Manager



* : 

800-401-8412 extension 7781

: : Connect with us







Expense Support 1.877.901.4960, Travel Support 1.877.812.5060



Save time by l etting us review your user’s receipts and enforce your policies.  Request more info





This e-mail message is authorized for use by the intended recipient only and may contain information that is privileged and confidential. If you received this message in error, please call us immediately at (425) 590-5000 and ask to speak to the message sender. Please do not copy, disseminate, or retain this message unless you are the intended recipient. In addition, to ensure the security of your data, please do not send any unencrypted credit card or personally identifiable information to this email address. Thank you.",2015-05-12 14:31:57.000000 UTC,chat,False,False
631,"Can the dates pull for “transaction date” rather than “payment date”?

Can it list one line item(summarized) with report name?  No need for expense type column.  This report will be what the auditors will choose their audit samples from.

Could the report list each expense report as seen on the  process reports screen for approving expense reports for payment?



Thanks",2020-02-14 20:16:37.000000 UTC,chat,False,False
43,"Please see if this will work.   Thank you





Melissa Umstead
Accounts Payable

Phone: +1 336 431 7187 315 
eMail: 






TWE Nonwovens US Inc.
2215 Shore Street
High Point, NC 27263
USA",2020-08-28 13:29:39.000000 UTC,chat,False,False
526,"Hi Christine,  I hope this email finds you well! I'm so sorry that the Chronological Order didn't work. I'll reach out to my tech team on Monday and see what's going on and figure out another way to get your books back on track!   Thanks for your continued patience and I'll provide an update soon. Have a great rest of your weekend!   Warmly,  Josie #loveChatbooks��",2022-08-06 20:39:43.234000 UTC,ticket,False,False
849,"Yes, I see this pending payment. Thank you.",2021-07-21 21:59:47.000000 UTC,chat,False,False
547,"Please approve on my behalf. Thx.

Doug Adamic
GM, Enterprise Americas
(617) 970-4926

Begin forwarded message:",2019-01-23 16:28:54.000000 UTC,chat,False,False
941,There was a merchant decline! Good to close if no response! Thank you!,2022-08-05 23:10:14.000000 UTC,chat,False,False
602,"Hi Jutisha, we will deduct ~$1250 off your next check as that is what is owing currently. You will be able to access more money though after repayment :)",2018-10-13 23:44:30.000000 UTC,chat,False,False
480,"I'm a customer, and I need help.",2022-03-21 01:37:46.000000 UTC,chat,False,False
411,"New Advance Request
Advance ID:
Customer:
Email:
Requested Amount: $624.00
Repayment Date: August 05, 2017
Source: API
Created Date: July 27, 2017
Phone : 2049995517
Postal Code: R3N 1R1
Employer: Paint and Drink Winnipeg Inc.",2017-07-28 03:29:35.000000 UTC,chat,True,False
74,"Hi Customer!


This is Shaniya, I am reaching back out to you about the conversation we had over the phone regarding placing a order in time for Christmas. Due to the holidays alot of orders are not being received on time due to it being so many orders being made. as we spoke about over the phone. its best you have the order sent to your home and you send it out. It was my pleasure speaking with you and you do not need to do anything on your end! 


Please feel free to reach out if any other issues occur or if you have any other questions! I hope you have a great rest of your day!


Shaniya
Pura Customer Support",2021-12-03 17:52:27.822000 UTC,chat,False,False
577,"Hello, Jasna! Thank you for contacting Divvy. My name is Kati. I look forward to helping you today. How can I help you today? ��",2022-03-09 15:03:33.000000 UTC,chat,False,False
482,"Recording URL: Call Disposition: DeclinesSuspiciousActivityL1 | TTA: 8.302 | Talk Time: 787 | Agent: Grant Just | Notes: Shameka said she is working on getting the account in good standing again! She will be making small incrimental payments. in addition to that she said she noticed a suspicious transaction on the account, but we verified it as a familiar business.

Thank you
Talkdesk

© 2022 Talkdesk, Inc, All Rights Reserved",2022-07-30 22:29:08.000000 UTC,chat,False,False
679,"Hi Erica,

Apologies for the delay. Your case request has been successfully completed.

Attached is the list of the accounts, 1st tab is for those we were able to find a match, the 2nd is for those we created new records since it has no match with any account records we already have. Those accounts that were created is currently under Field Services ownership until the weekly assignment to RSEs.

Let me know if you have any questions.

Thanks,

Sol Santos
Data Integrity Specialist",2016-10-07 18:18:42.000000 UTC,chat,False,False
456,"Bonjour,

Voici la facture du Mercure corrigée

Merci



Cordialement / Regards



Patrick VORGERE

IS Application Manager MTI

Mondelēz International - France - Blois

Tel +33 254 444 998 - +33 687 757 549



De : AutoNotification@concursolutions.com [mailto:AutoNotification@concursolutions.com]
Envoyé : lundi 6 octobre 2014 09:14
À : Vorgere, Patrick
Objet : Note de frais renvoyée au collaborateur Vorgere, Patrick





Cette note de frais a été partiellement approuvée. Au moins l'une des dépenses de cette note frais a été renvoyée au collaborateur.



Modifié par :



Concur ConcurAuditor211

Nom de la note de frais :



2014-09..02 - Clamart - R.I.O

Montant approuvé :



243,74 EUR

Cette nouvelle note de frais a été créée et envoyée au collaborateur. Elle contient les dépenses qui ont été renvoyées et nécessite une action.

Nom de la note de frais :



Addendum To: 2014-09..02 - Clamart - R.I

Montant réclamé :



151,50 EUR

Commentaire :



Please provide a copy of a Hotel folio receipt that is addressed to Mondelez as all Hotel Folio receipts must be Mondelez addressed. Room Rate & Taxes (09/26/2014, EUR151.50). For assistance, contact: 1-866-793-4040 press Option 1 and then 3 for Concur audit or e-mail Thank you, Auditor211J



Lien vers Expense



[if gte vml 1]><v:shapetype id=""x0000t75"" coordsize=""21600,21600"" o:spt=""75"" o:preferrelative=""t"" path=""m@4@5l@4@11@9@11@9@5xe"" filled=""f"" stroked=""f""> <v:stroke joinstyle=""miter"" /> <v:formulas> <v:f eqn=""if lineDrawn pixelLineWidth 0"" /> <v:f eqn=""sum @0 1 0"" /> <v:f eqn=""sum 0 0 @1"" /> <v:f eqn=""prod @2 1 2"" /> <v:f eqn=""prod @3 21600 pixelWidth"" /> <v:f eqn=""prod @3 21600 pixelHeight"" /> <v:f eqn=""sum @0 0 1"" /> <v:f eqn=""prod @6 1 2"" /> <v:f eqn=""prod @7 21600 pixelWidth"" /> <v:f eqn=""sum @8 21600 0"" /> <v:f eqn=""prod @7 21600 pixelHeight"" /> <v:f eqn=""sum @10 21600 0"" /> </v:formulas> <v:path o:extrusionok=""f"" gradientshapeok=""t"" o:connecttype=""rect"" /> <o:lock v:ext=""edit"" aspectratio=""t"" /> </v:shapetype><v:shape id=""x0000s1026"" type=""#x0000t75"" alt="""" style='position:absolute;margin-left:5.8pt;margin-top:0;width:57pt;height:72.75pt;z-index:251658240;mso-wrap-distance-left:0;mso-wrap-distance-top:0;mso-wrap-distance-right:0;mso-wrap-distance-bottom:0;mso-position-horizontal:right;mso-position-horizontal-relative:text;mso-position-vertical-relative:line' o:allowoverlap=""f""> <v:imagedata src=""http://www.concursolutions.com/Images/promo/targetedemailpromo.gif"" /> <w:wrap type=""square""/> </v:shape><![endif] [if !vml] [endif] Facilitez-vous la vie grâce à la solution mobile de Concur.
Votre smartphone a été conçu dans cet objectif.",2014-10-29 09:48:29.000000 UTC,chat,False,False
673,A few more details will help get you to the right person:,2018-07-13 12:47:01.000000 UTC,chat,False,False
700,So what brings you here today?,2022-01-06 13:55:37.000000 UTC,chat,False,False
778,"Hello,



I was wondering if you could help, I submitted my claim (March 1873), I have included the receipts the café gave me on 1/319 and 8/3/19 and my form has been sent back.



The company does not have a missing receipt form, I was wondering how I can overcome the problem?



Kind Regards



Tiffany O’Gorman

Functional Skills Tutor
People, Skills and Employment



Centrepoint, 21 Foyle Street, Sunderland, Tyne & Wear, SR1 1LE

Telephone: 0191 510 9762 Ext 1230 Mobile: 07464980595
Email: T.O’Gorman@centrepoint.org

Website:





















Centrepoint Soho is a company limited by guarantee, registered in England and Wales. Registered office address is Central House, 25 Camperdown Street, London E1 8DZ. Company no. is 1929421. Charity no. is 292411. Housing association no. is H1869. VAT registration no.is 649 345 018.



DATA PROTECTION REGULATIONS - PLEASE NOTE THAT OUR PRIVACY NOTICE HAS BEEN UPDATED
In accordance with data protection regulations Centrepoint is the data controller for any personal data or sensitive personal data that Centrepoint holds/processes about you.  The handling of your personal data and sensitive personal data is fully compliant with current data protection regulations.  Please see full details in our website Privacy Notice at 

Please note that internet communications are not secure and therefore Centrepoint does not accept legal responsibility for the contents of this message. This email and any files transmitted with it are confidential and solely for the use of the intended recipient. This email contains information which may be privileged or confidential. The information is intended to be for the use of the individual(s) or entity named above. If you are not the intended recipient be aware that any disclosure, copying distribution or use of the contents of this information is prohibited. If you have received this electronic message in error, please notify us by telephone or email (to the numbers or address above) immediately..",2019-03-20 09:38:22.000000 UTC,chat,False,False
280,"reached out via chat

Payment Evolution",2019-07-10 04:07:09.000000 UTC,chat,True,False
216,I would be happy to assist you with getting those declines resolved! One moment while I look into that card and see whats going on.,2022-02-08 23:07:59.000000 UTC,chat,False,False
333,I dnt have any Apple products,2022-01-18 10:01:20.482000 UTC,ticket,False,False
545,"you guys gave me a new offer and have been trying to get the loan but can't seems to access it why?
Please you should do something about it and do it real quick ��",2022-02-24 15:03:09.000000 UTC,ticket,False,False
330,"Okay, thank you. Do you know how much it was trying to charge and the date as well?",2022-01-18 09:53:58.499000 UTC,ticket,False,False
568,"Hello Glen – that is correct for both questions. It will be changed for both steps, and under both policies.",2020-10-20 12:17:24.000000 UTC,chat,False,False
895,"Hi Team



When I am trying to raise Travel for the Past Days  I am not able to submit the Travel request due to below error



I need your support to submit with Past days



Kindly find snap belo



If you feel to speak with me kindly call me 8939673217 preferably whats app(out of country)













Thanks & Regards

Chandra Sekar.Y



Respect| Renewal | Challenge |Achievement",2019-11-28 18:54:54.000000 UTC,chat,False,False
336,"Case #: 05341621



Your request has been received by Field Services. You will be contacted soon by the assigned Case owner.



Please reply to this email, or reference your Case # 05341621 if you have any questions about the status of your request. (Please do not send a new email)



We are committed to your success.

Thank you,



The Field Services Team

FieldServices@concur.com",2014-09-26 07:26:36.000000 UTC,chat,True,True
7,"David, it’s using the same URL for expense reporting  (with admin rights you will see below)







Paula Scifres-Smith
Accounts Payable Supervisor 
Teladoc Health, Inc.

1945 Lakepointe Dr, Suite #100

Lewisville, TX  75057-6424",2020-11-20 13:58:38.000000 UTC,chat,False,False
417,"Hello Aya,



I would be free Monday afternoon if you would like to schedule a call. I appreciate the overall update.



Have a good evening,



April Ready
Accounting Manager

1.866.254.0000 ext. 136



SOC • PCI • HITRUST • FedRAMP • ISO",2020-01-15 23:38:54.000000 UTC,chat,False,False
144,"Hi Simon,



Thank you so much for you time on our call today. To confirm, you have receive the email from requesting your NetSuite credentials to move forward with scheduling our Kickoff Call for the connector project. These are necessary for Dan to have on hand prior to our moving forward with scheduling our call.



Once Dan receives the requested credentials and permissions, I will work with our calendars to get the meeting booked. I know you mentioned your open availability for July 27 th and 28 th . If you can please provide the credentials ASAP I can look into booking on Dan’s availability.



If you have any questions, please do not hesitate to reach out. I look forward to getting this project completed with you.



Warmest Regards


Maggie McDermott

Implementation Project Manager

* : Maggie.McDermott@sap.com

( : 952.983.4845 | ¹ PST",2020-07-21 18:28:55.000000 UTC,chat,False,False
89,"Recording URL: Call Disposition: DashboardPaymentStatusL1 | TTA: 1.949 | Talk Time: 255 | Agent: Faith Morrow | Notes: Customer needed help making a payment on her account through the mobile app. Walked her through the steps on how to do that. Asked if she could enter a different bank account, but told her that I would need to submit a change for that to happen. Said that she would just transfer the funds and then make the payment. No follow up needed.

Thank you
Talkdesk

© 2021 Talkdesk, Inc, All Rights Reserved",2021-08-25 15:33:47.000000 UTC,chat,False,False
934,"Hello Field Service Team,



please grant myself access to the Highspot platform.



All the best,

Felix Bohuschke







FELIX BOHUSCHKE | Implementation Project Manager

Concur (Germany) GmbH

Lyoner Straße 15, 60528 Frankfurt am Main
Phone : + 49 (0)69 - 96376-7382 | Mobile : + 49 (0)151 – 1871 6407

Email : | Web : Blog :

Sitz : Frankfurt am Main | Registergericht: Frankfurt am Main | HRB 81415 | Geschäftsführerin: Melanie Ann Morgan



Planned absence:

30 March, 1 / 7 / 8 / 14 April, 27 June – 8 July





This e-mail message is authorized for use by the intended recipient only and may contain information that is privileged and confidential. If you received this message in error, please call us immediately at (425) 590-5000 and ask to speak to the message sender. Please do not copy, disseminate, or retain this message unless you are the intended recipient. In addition, to ensure the security of your data, please do not send any unencrypted credit card or personally identifiable information to this email address. Thank you.",2016-03-22 08:54:57.000000 UTC,chat,False,False
504,"Hi Tammy!   This is Taylor from Chatbooks. You can let me know on this thread if your book doesn't make it to you by 3/16. I'm crossing my fingers you receive it!   All the best, Taylor #loveChatbooks",2022-03-11 07:33:00.109000 UTC,ticket,False,False
533,"Hi Dhazle,

I ran the report and I think there is a misunderstanding of what I was looking for.  I was hoping to see a report with a pie chart for each employee versus one pie chart for all employees.  However, I spoke with the person requesting the report and they indicated when they worked for Red Robin, they were able to run reports themselves and it would include an excel spreadsheet with a pie chart underneath for each employee.

Are we able to create one excel sheet for each employee and each one have their own pie chart?  Or better yes, could we have one excel spreadsheet with each employee's transactions containing a subtotal and a pie chart for each of the individual employees?

All the Best,

Tony
Tony Kimball
Manager, Accounts Payable | 310.962.5646",2020-01-15 21:14:02.000000 UTC,chat,False,False
806,"Thanks! We will review your documentation & follow up with you as to our decision.

Thanks again!",2019-03-28 21:20:56.000000 UTC,chat,False,False
222,"Just to confirm, this is the only transaction/card you are having issues with. Is that correct?",2022-02-08 23:54:44.000000 UTC,chat,False,False
623,did yall take out yall 100 dollar out my check today,2018-10-12 00:09:06.000000 UTC,chat,False,False
604,Ya. We actually had a bug with this particular account caused by the fact we were trying to accommodate partial repayments for her so that’s why an amount available popped up for her,2018-10-17 19:28:07.000000 UTC,chat,False,False
422,"Hello Jenne



Oh dear, please help me then.



Renaud has been relocated to Switzerland with effect this Jan 2020 and these claims (I have few more) are meant for his expenses in 2019.  So for him the correct cost centre is (0951890728) Nespresso RO MGE but there is no option for me to choose as I think his account is based on the old access.



Please advise.



Thanks,

Helene",2020-01-07 01:20:10.000000 UTC,chat,False,False
715,"May I use this with it being connected to WiFi or Bluetooth? 

Hello. Please let me know if my device can be used without WiFi or Bluetooth. What security precautions do you have in place that my network can’t be hacked thur this Pura Device. Love the scents and want to use it but I’m very concerned about the security.
 
 category: Help with my Pura device",2021-07-28 18:29:54.694000 UTC,chat,False,False
517,"Delivery has failed to these recipients or distribution lists:

The recipient's e-mail address was not found in the recipient's e-mail system. Microsoft Exchange will not try to redeliver this message for you. Please check the e-mail address and try resending this message, or provide the following diagnostic text to your system administrator.



Sent by Microsoft Exchange Server 2007 

Diagnostic information for administrators:

Generating server: ca.canon.com.au

postmaster@canon.com.au
550 5.1.1 RESOLVER.ADR.RecipNotFound; not found ##

Original message headers:

Received: from nsnrexff01.ca.canon.com.au (202.2.157.150) by
 nsnrexht01.ca.canon.com.au (172.17.10.68) with Microsoft SMTP Server (TLS) id
 8.3.297.1; Sat, 13 Jul 2013 05:37:03 +1000
Received: from mail6.bemta12.messagelabs.com (216.82.250.247) by
 smtp1.canon.com.au (202.2.157.150) with Microsoft SMTP Server id 8.3.297.1;
 Sat, 13 Jul 2013 05:25:34 +1000
Return-Path: <support-updates@concur.com>
Received: from [216.82.249.51:7292] by server-4.bemta-12.messagelabs.com id
 D5/F8-18579-DDA50E15; Fri, 12 Jul 2013 19:37:01 +0000
X-Env-Sender: support-updates@concur.com
X-Msg-Ref: server-8.tower-190.messagelabs.com!1373657820!265540!1
X-Originating-IP: [204.14.232.69]
X-SpamWhitelisted: IP whitelist
X-StarScan-Received:
X-StarScan-Version: 6.9.9; banners=-,-,X-VirusChecked: Checked
Received: (qmail 8076 invoked from network); 12 Jul 2013 19:37:01 -0000
Received: from smtp06-asg.mta.salesforce.com (HELO
 smtp06-asg.mta.salesforce.com) (204.14.232.69)  by
 server-8.tower-190.messagelabs.com with EDH-RSA-DES-CBC3-SHA encrypted SMTP;
 12 Jul 2013 19:37:01 -0000
X-SFDC-Interface: internal
Received: from [10.236.9.131] ([10.236.9.131:39638]
 helo=ops-mta1-2-was.ops.sfdc.net)	by mx1-asg.mta.salesforce.com
 (envelope-from <support-updates@concur.com>)	(ecelerity 2.2.2.45 r()) with
 ESMTP	id 8D/E5-01501-CDA50E15; Fri, 12 Jul 2013 19:37:00 +0000
Received: from [10.237.66.82] ([10.237.66.82:50307]
 helo=na4-app1-11-was.ops.sfdc.net)	by mx3-was.mta.salesforce.com
 (envelope-from <support-updates@concur.com>)	(ecelerity 2.2.2.45 r()) with
 ESMTP	id B9/00-16328-CDA50E15; Fri, 12 Jul 2013 19:37:00 +0000
Date: Fri, 12 Jul 2013 19:37:00 +0000",2013-07-12 19:37:21.000000 UTC,chat,True,True
